500, 500, 6, 60907.15760914149, 19, 0, 60907.15760914149
500, 500, 6, 60907.15760914149, 20, 0, 60907.15760914149
500, 500, 6, 60907.15760914149, 21, 0, 60907.15760914149
500, 500, 6, 92549.33224178724, 13, 13, 66151.83193936462
500, 500, 6, 98406.19798705303, 54, 53, 66151.83193936462
500, 500, 6, 98575.48981923598, 103, 101, 66151.83193936462
500, 500, 6, 98575.48981923598, 168, 165, 66151.83193936462
500, 500, 6, 98894.50151274947, 244, 240, 66151.83193936462
500, 500, 6, 98997.88357887122, 328, 323, 66151.83193936462
500, 500, 6, 100377.67712936053, 340, 334, 66151.83193936462
500, 500, 6, 100399.21149219296, 696, 689, 66151.83193936462
500, 500, 6, 100399.21149219296, 933, 925, 66151.83193936462
500, 500, 6, 100399.21149219296, 953, 944, 66151.83193936462
500, 500, 6, 100399.21149219296, 1572, 1562, 66151.83193936462
500, 500, 6, 100399.21149219296, 1574, 1563, 66151.83193936462
500, 500, 6, 100399.21149219296, 1990, 1978, 66151.83193936462
500, 500, 6, 100399.21149219296, 2279, 2266, 66151.83193936462
500, 500, 6, 100399.21149219296, 2425, 2411, 66151.83193936462
500, 500, 6, 100399.21149219296, 2774, 2759, 66151.83193936462
500, 500, 6, 100399.21149219296, 3199, 3183, 66151.83193936462
500, 500, 6, 100399.21149219296, 3217, 3200, 66151.83193936462
500, 500, 6, 100399.21149219296, 3768, 3750, 66151.83193936462
500, 500, 6, 100399.21149219296, 3937, 3918, 66151.83193936462
500, 500, 6, 100399.21149219296, 4227, 4207, 66151.83193936462
500, 500, 6, 100399.21149219296, 4825, 4804, 66151.83193936462
500, 500, 6, 100399.21149219296, 5077, 5055, 66151.83193936462
500, 500, 6, 100399.21149219296, 5553, 5530, 66151.83193936462
500, 500, 6, 100399.21149219296, 5564, 5540, 66151.83193936462
500, 500, 6, 100399.21149219296, 5682, 5657, 66151.83193936462
500, 500, 6, 100399.21149219296, 6370, 6344, 66151.83193936462
500, 500, 6, 100399.21149219296, 6688, 6661, 66151.83193936462
500, 500, 6, 100399.21149219296, 6906, 6878, 66151.83193936462
500, 500, 6, 100399.21149219296, 7476, 7447, 66151.83193936462
500, 500, 6, 100399.21149219296, 7885, 7855, 66151.83193936462
500, 500, 6, 100399.21149219296, 8248, 8217, 66151.83193936462
500, 500, 6, 100399.21149219296, 8954, 8922, 66151.83193936462
500, 500, 6, 100399.21149219296, 9564, 9531, 66151.83193936462
500, 500, 6, 100399.21149219296, 9625, 9591, 66151.83193936462
500, 500, 6, 100399.21149219296, 9749, 9714, 66151.83193936462
500, 500, 6, 100399.21149219296, 9797, 9761, 66151.83193936462
500, 500, 6, 100399.21149219296, 9822, 9785, 66151.83193936462
500, 500, 6, 100399.21149219296, 10311, 10273, 66151.83193936462
500, 500, 6, 100399.21149219296, 10925, 10886, 66151.83193936462
500, 500, 6, 100399.21149219296, 11160, 11120, 66151.83193936462
500, 500, 6, 100399.21149219296, 11377, 11336, 66151.83193936462
500, 500, 6, 100399.21149219296, 11843, 11801, 66151.83193936462
500, 500, 6, 100399.21149219296, 12258, 12215, 66151.83193936462
500, 500, 6, 100399.21149219296, 13021, 12977, 66151.83193936462
500, 500, 6, 100399.21149219296, 13335, 13290, 66151.83193936462
500, 500, 6, 100399.21149219296, 13459, 13413, 66151.83193936462
500, 500, 6, 100399.21149219296, 13940, 13893, 66151.83193936462
500, 500, 6, 100399.21149219296, 14565, 14517, 66151.83193936462
500, 500, 6, 100399.21149219296, 15314, 15265, 66151.83193936462
500, 500, 6, 100399.21149219296, 15369, 15319, 66151.83193936462
500, 500, 6, 100399.21149219296, 15376, 15325, 66151.83193936462
500, 500, 6, 100399.21149219296, 16657, 16605, 66151.83193936462
500, 500, 6, 100399.21149219296, 16989, 16936, 66151.83193936462
500, 500, 6, 100399.21149219296, 17284, 17230, 66151.83193936462
500, 500, 6, 100399.21149219296, 17571, 17516, 66151.83193936462
500, 500, 6, 100399.21149219296, 17724, 17668, 66151.83193936462
500, 500, 6, 100399.21149219296, 17808, 17751, 66151.83193936462
500, 500, 6, 100399.21149219296, 18055, 17997, 66151.83193936462
500, 500, 6, 100399.21149219296, 18516, 18457, 66151.83193936462
500, 500, 6, 100399.21149219296, 18524, 18464, 66151.83193936462
500, 500, 6, 100399.21149219296, 19102, 19041, 66151.83193936462
500, 500, 6, 100399.21149219296, 19675, 19613, 66151.83193936462
500, 500, 6, 100399.21149219296, 20040, 19977, 66151.83193936462
500, 500, 6, 100399.21149219296, 21047, 20983, 66151.83193936462
500, 500, 6, 100399.21149219296, 21432, 21367, 66151.83193936462
500, 500, 6, 100399.21149219296, 21731, 21665, 66151.83193936462
500, 500, 6, 100399.21149219296, 21770, 21703, 66151.83193936462
500, 500, 6, 100399.21149219296, 22589, 22521, 66151.83193936462
500, 500, 6, 100399.21149219296, 22822, 22753, 66151.83193936462
500, 500, 6, 100399.21149219296, 23799, 23729, 66151.83193936462
500, 500, 6, 100399.21149219296, 23968, 23897, 66151.83193936462
500, 500, 6, 100399.21149219296, 24210, 24138, 66151.83193936462
500, 500, 6, 100399.21149219296, 24283, 24210, 66151.83193936462
500, 500, 6, 100399.21149219296, 24640, 24566, 66151.83193936462
500, 500, 6, 100399.21149219296, 24751, 24676, 66151.83193936462
500, 500, 6, 100399.21149219296, 25997, 25921, 66151.83193936462
500, 500, 6, 100399.21149219296, 26080, 26003, 66151.83193936462
500, 500, 6, 100399.21149219296, 26215, 26137, 66151.83193936462
500, 500, 6, 100399.21149219296, 26255, 26176, 66151.83193936462
500, 500, 6, 100399.21149219296, 26541, 26461, 66151.83193936462
500, 500, 6, 100399.21149219296, 27113, 27032, 66151.83193936462
500, 500, 6, 100399.21149219296, 27630, 27548, 66151.83193936462
500, 500, 6, 100399.21149219296, 27804, 27721, 66151.83193936462
500, 500, 6, 100399.21149219296, 27938, 27854, 66151.83193936462
500, 500, 6, 100399.21149219296, 27954, 27869, 66151.83193936462
500, 500, 6, 100399.21149219296, 28232, 28146, 66151.83193936462
500, 500, 6, 100399.21149219296, 28292, 28205, 66151.83193936462
500, 500, 6, 100399.21149219296, 28534, 28446, 66151.83193936462
500, 500, 6, 100399.21149219296, 29008, 28919, 66151.83193936462
500, 500, 6, 100399.21149219296, 29235, 29145, 66151.83193936462
500, 500, 6, 100399.21149219296, 29249, 29158, 66151.83193936462
500, 500, 6, 100399.21149219296, 29897, 29805, 66151.83193936462
500, 500, 6, 100399.21149219296, 30663, 30570, 66151.83193936462
500, 500, 6, 100399.21149219296, 31021, 30927, 66151.83193936462
500, 500, 6, 100399.21149219296, 31036, 30941, 66151.83193936462
500, 500, 6, 100399.21149219296, 31088, 30992, 66151.83193936462
500, 500, 6, 100399.21149219296, 31557, 31460, 66151.83193936462
500, 500, 6, 100399.21149219296, 32269, 32171, 66151.83193936462
500, 500, 6, 100399.21149219296, 33827, 33728, 66151.83193936462
500, 500, 6, 100399.21149219296, 33921, 33821, 66151.83193936462
500, 500, 6, 100399.21149219296, 34833, 34732, 66151.83193936462
500, 500, 6, 100399.21149219296, 35280, 35178, 66151.83193936462
500, 500, 6, 100399.21149219296, 35619, 35516, 66151.83193936462
500, 500, 6, 100399.21149219296, 35700, 35596, 66151.83193936462
500, 500, 6, 100399.21149219296, 35710, 35605, 66151.83193936462
500, 500, 6, 100399.21149219296, 35909, 35803, 66151.83193936462
500, 500, 6, 100399.21149219296, 36243, 36136, 66151.83193936462
500, 500, 6, 100399.21149219296, 36893, 36785, 66151.83193936462
500, 500, 6, 100399.21149219296, 37132, 37023, 66151.83193936462
500, 500, 6, 100399.21149219296, 37368, 37258, 66151.83193936462
500, 500, 6, 100399.21149219296, 37587, 37476, 66151.83193936462
500, 500, 6, 100399.21149219296, 37613, 37501, 66151.83193936462
500, 500, 6, 100399.21149219296, 37796, 37683, 66151.83193936462
500, 500, 6, 100399.21149219296, 37798, 37684, 66151.83193936462
500, 500, 6, 100399.21149219296, 38854, 38739, 66151.83193936462
500, 500, 6, 100399.21149219296, 39553, 39437, 66151.83193936462
500, 500, 6, 100399.21149219296, 41107, 40990, 66151.83193936462
500, 500, 6, 100399.21149219296, 41177, 41059, 66151.83193936462
500, 500, 6, 100399.21149219296, 41182, 41063, 66151.83193936462
500, 500, 6, 100399.21149219296, 41292, 41172, 66151.83193936462
500, 500, 6, 100399.21149219296, 41827, 41706, 66151.83193936462
500, 500, 6, 100399.21149219296, 42040, 41918, 66151.83193936462
500, 500, 6, 100399.21149219296, 42215, 42092, 66151.83193936462
500, 500, 6, 100399.21149219296, 42492, 42368, 66151.83193936462
500, 500, 6, 100399.21149219296, 42848, 42723, 66151.83193936462
500, 500, 6, 100399.21149219296, 43456, 43330, 66151.83193936462
500, 500, 6, 100399.21149219296, 43464, 43337, 66151.83193936462
500, 500, 6, 100399.21149219296, 43676, 43548, 66151.83193936462
500, 500, 6, 100399.21149219296, 43837, 43708, 66151.83193936462
500, 500, 6, 100399.21149219296, 43969, 43839, 66151.83193936462
500, 500, 6, 100399.21149219296, 44724, 44593, 66151.83193936462
500, 500, 6, 100399.21149219296, 44751, 44619, 66151.83193936462
500, 500, 6, 100399.21149219296, 45174, 45041, 66151.83193936462
500, 500, 6, 100399.21149219296, 45754, 45620, 66151.83193936462
500, 500, 6, 100399.21149219296, 46261, 46126, 66151.83193936462
500, 500, 6, 100399.21149219296, 46347, 46211, 66151.83193936462
500, 500, 6, 100399.21149219296, 46417, 46280, 66151.83193936462
500, 500, 6, 100399.21149219296, 46802, 46664, 66151.83193936462
500, 500, 6, 100399.21149219296, 47462, 47323, 66151.83193936462
500, 500, 6, 100399.21149219296, 47938, 47798, 66151.83193936462
500, 500, 6, 100399.21149219296, 48098, 47957, 66151.83193936462
500, 500, 6, 100399.21149219296, 48280, 48138, 66151.83193936462
500, 500, 6, 100399.21149219296, 48365, 48222, 66151.83193936462
500, 500, 6, 100399.21149219296, 48454, 48310, 66151.83193936462
500, 500, 6, 100399.21149219296, 49592, 49447, 66151.83193936462
500, 500, 6, 100399.21149219296, 49611, 49465, 66151.83193936462
500, 500, 6, 100399.21149219296, 49834, 49687, 66151.83193936462
500, 500, 6, 78713.74149267943, 0, 0, 67762.32482972485
500, 500, 6, 65678.53403234026, 1, 0, 67762.32482972485
500, 500, 6, 81078.8982528987, 2, 0, 65678.53403234026
500, 500, 6, 66927.9116102789, 3, 0, 65678.53403234026
500, 500, 6, 64921.887215587805, 4, 0, 65678.53403234026
500, 500, 6, 64921.887215587805, 7, 2, 64921.887215587805
500, 500, 6, 77221.43999826912, 8, 2, 64921.887215587805
500, 500, 6, 64921.887215587805, 9, 2, 64921.887215587805
500, 500, 6, 76445.1243876585, 10, 2, 64921.887215587805
500, 500, 6, 67762.32482972485, 11, 2, 64921.887215587805
500, 500, 6, 64921.887215587805, 12, 2, 64921.887215587805
500, 500, 6, 66927.9116102789, 13, 2, 64921.887215587805
500, 500, 6, 60283.71685100245, 14, 2, 64921.887215587805
500, 500, 6, 60283.71685100245, 15, 2, 60283.71685100245
500, 500, 6, 64921.887215587805, 16, 2, 60283.71685100245
500, 500, 6, 60283.71685100245, 17, 2, 60283.71685100245
500, 500, 6, 64921.887215587805, 18, 2, 60283.71685100245
500, 500, 6, 60283.71685100245, 19, 2, 60283.71685100245
500, 500, 6, 60283.71685100245, 20, 2, 60283.71685100245
500, 500, 6, 60283.71685100245, 21, 2, 60283.71685100245
500, 500, 6, 60283.71685100245, 22, 2, 60283.71685100245
500, 500, 6, 60283.71685100245, 23, 2, 60283.71685100245
500, 500, 6, 60283.71685100245, 24, 2, 60283.71685100245
500, 500, 6, 60283.71685100245, 25, 2, 60283.71685100245
